State,City,Violent Crime,Year
NEBRASKA,Blair,7.0,2012
NEBRASKA,Broken Bow,2.0,2012
NEBRASKA,Central City,0.0,2012
NEBRASKA,Chadron,7.0,2012
NEBRASKA,Columbus,20.0,2012
NEBRASKA,Cozad,1.0,2012
NEBRASKA,Crete,10.0,2012
NEBRASKA,Emerson,0.0,2012
NEBRASKA,Falls City,4.0,2012
NEBRASKA,Fremont,29.0,2012
NEBRASKA,Gering,3.0,2012
NEBRASKA,Gordon,12.0,2012
NEBRASKA,Gothenburg,6.0,2012
NEBRASKA,Grand Island,162.0,2012
NEBRASKA,Hastings,57.0,2012
NEBRASKA,Holdrege,3.0,2012
NEBRASKA,Imperial,2.0,2012
NEBRASKA,Kearney,42.0,2012
NEBRASKA,La Vista,10.0,2012
NEBRASKA,Lexington,16.0,2012
NEBRASKA,Lincoln,1050.0,2012
NEBRASKA,Lyons,3.0,2012
NEBRASKA,Madison,1.0,2012
NEBRASKA,McCook,8.0,2012
NEBRASKA,Milford,1.0,2012
NEBRASKA,Minden,2.0,2012
NEBRASKA,Mitchell,1.0,2012
NEBRASKA,Nebraska City,4.0,2012
NEBRASKA,Norfolk,28.0,2012
NEBRASKA,North Platte,65.0,2012
NEBRASKA,Ogallala,5.0,2012
NEBRASKA,Omaha,2485.0,2012
NEBRASKA,O'Neill,1.0,2012
NEBRASKA,Papillion,8.0,2012
NEBRASKA,Plainview,1.0,2012
NEBRASKA,Plattsmouth,4.0,2012
NEBRASKA,Ralston,7.0,2012
NEBRASKA,Scottsbluff,19.0,2012
NEBRASKA,Scribner,0.0,2012
NEBRASKA,Seward,6.0,2012
NEBRASKA,Sidney,9.0,2012
NEBRASKA,South Sioux City,21.0,2012
NEBRASKA,Superior,3.0,2012
NEBRASKA,Valentine,13.0,2012
NEBRASKA,Valley,4.0,2012
NEBRASKA,Wahoo,1.0,2012
NEBRASKA,Wilber,0.0,2012
NEBRASKA,Wymore,0.0,2012
NEBRASKA,York,4.0,2012
NEVADA,Boulder City,12.0,2012
NEVADA,Carlin,7.0,2012
NEVADA,Elko,118.0,2012
NEVADA,Fallon,23.0,2012
NEVADA,Henderson,445.0,2012
NEVADA,Las Vegas Metropolitan Police Department,11598.0,2012
NEVADA,Lovelock,32.0,2012
NEVADA,Mesquite,17.0,2012
NEVADA,North Las Vegas,1695.0,2012
NEVADA,Reno,1192.0,2012
NEVADA,Sparks,234.0,2012
NEVADA,West Wendover,20.0,2012
NEVADA,Winnemucca,10.0,2012
NEVADA,Yerington,12.0,2012
NEW HAMPSHIRE,Alexandria,2.0,2012
NEW HAMPSHIRE,Alstead,0.0,2012
NEW HAMPSHIRE,Alton,1.0,2012
NEW HAMPSHIRE,Amherst,4.0,2012
NEW HAMPSHIRE,Antrim,4.0,2012
NEW HAMPSHIRE,Ashland,2.0,2012
NEW HAMPSHIRE,Atkinson,0.0,2012
NEW HAMPSHIRE,Auburn,5.0,2012
NEW HAMPSHIRE,Barnstead,3.0,2012
NEW HAMPSHIRE,Barrington,1.0,2012
NEW HAMPSHIRE,Bartlett,1.0,2012
NEW HAMPSHIRE,Bedford,8.0,2012
NEW HAMPSHIRE,Belmont,15.0,2012
NEW HAMPSHIRE,Bennington,1.0,2012
NEW HAMPSHIRE,Berlin,14.0,2012
NEW HAMPSHIRE,Bethlehem,2.0,2012
NEW HAMPSHIRE,Boscawen,4.0,2012
NEW HAMPSHIRE,Bow,1.0,2012
NEW HAMPSHIRE,Bradford,0.0,2012
NEW HAMPSHIRE,Brentwood,5.0,2012
NEW HAMPSHIRE,Bristol,5.0,2012
NEW HAMPSHIRE,Campton,2.0,2012
NEW HAMPSHIRE,Candia,2.0,2012
NEW HAMPSHIRE,Canterbury,0.0,2012
NEW HAMPSHIRE,Carroll,1.0,2012
NEW HAMPSHIRE,Center Harbor,0.0,2012
NEW HAMPSHIRE,Charlestown,4.0,2012
NEW HAMPSHIRE,Claremont,39.0,2012
NEW HAMPSHIRE,Colebrook,2.0,2012
NEW HAMPSHIRE,Concord,92.0,2012
NEW HAMPSHIRE,Conway,45.0,2012
NEW HAMPSHIRE,Dalton,4.0,2012
NEW HAMPSHIRE,Danville,2.0,2012
NEW HAMPSHIRE,Deerfield,1.0,2012
NEW HAMPSHIRE,Deering,0.0,2012
NEW HAMPSHIRE,Derry,60.0,2012
NEW HAMPSHIRE,Dover,36.0,2012
NEW HAMPSHIRE,Dublin,1.0,2012
NEW HAMPSHIRE,Dunbarton,4.0,2012
NEW HAMPSHIRE,Durham,21.0,2012
NEW HAMPSHIRE,Effingham,2.0,2012
NEW HAMPSHIRE,Enfield,5.0,2012
NEW HAMPSHIRE,Epping,11.0,2012
NEW HAMPSHIRE,Epsom,8.0,2012
NEW HAMPSHIRE,Exeter,16.0,2012
NEW HAMPSHIRE,Farmington,16.0,2012
NEW HAMPSHIRE,Fitzwilliam,1.0,2012
NEW HAMPSHIRE,Franconia,1.0,2012
NEW HAMPSHIRE,Fremont,6.0,2012
NEW HAMPSHIRE,Gilford,16.0,2012
NEW HAMPSHIRE,Gilmanton,1.0,2012
NEW HAMPSHIRE,Goffstown,8.0,2012
NEW HAMPSHIRE,Grantham,1.0,2012
NEW HAMPSHIRE,Greenland,4.0,2012
NEW HAMPSHIRE,Hampstead,2.0,2012
NEW HAMPSHIRE,Hampton,25.0,2012
NEW HAMPSHIRE,Hampton Falls,0.0,2012
NEW HAMPSHIRE,Hancock,0.0,2012
NEW HAMPSHIRE,Hanover,11.0,2012
NEW HAMPSHIRE,Haverhill,8.0,2012
NEW HAMPSHIRE,Henniker,10.0,2012
NEW HAMPSHIRE,Hillsborough,11.0,2012
NEW HAMPSHIRE,Hinsdale,8.0,2012
NEW HAMPSHIRE,Hooksett,22.0,2012
NEW HAMPSHIRE,Hopkinton,10.0,2012
NEW HAMPSHIRE,Hudson,30.0,2012
NEW HAMPSHIRE,Jaffrey,1.0,2012
NEW HAMPSHIRE,Keene,61.0,2012
NEW HAMPSHIRE,Kingston,5.0,2012
NEW HAMPSHIRE,Laconia,60.0,2012
NEW HAMPSHIRE,Lancaster,7.0,2012
NEW HAMPSHIRE,Lebanon,39.0,2012
NEW HAMPSHIRE,Lee,3.0,2012
NEW HAMPSHIRE,Lincoln,7.0,2012
NEW HAMPSHIRE,Lisbon,0.0,2012
NEW HAMPSHIRE,Litchfield,6.0,2012
NEW HAMPSHIRE,Londonderry,25.0,2012
NEW HAMPSHIRE,Loudon,3.0,2012
NEW HAMPSHIRE,Madison,1.0,2012
NEW HAMPSHIRE,Manchester,624.0,2012
NEW HAMPSHIRE,Marlborough,0.0,2012
NEW HAMPSHIRE,Meredith,9.0,2012
NEW HAMPSHIRE,Merrimack,6.0,2012
NEW HAMPSHIRE,Middleton,7.0,2012
NEW HAMPSHIRE,Milford,32.0,2012
NEW HAMPSHIRE,Milton,14.0,2012
NEW HAMPSHIRE,Mont Vernon,2.0,2012
NEW HAMPSHIRE,Moultonborough,6.0,2012
NEW HAMPSHIRE,Nashua,204.0,2012
NEW HAMPSHIRE,New Boston,2.0,2012
NEW HAMPSHIRE,Newbury,0.0,2012
NEW HAMPSHIRE,New Durham,4.0,2012
NEW HAMPSHIRE,Newfields,0.0,2012
NEW HAMPSHIRE,New Hampton,1.0,2012
NEW HAMPSHIRE,Newington,1.0,2012
NEW HAMPSHIRE,New Ipswich,0.0,2012
NEW HAMPSHIRE,New London,0.0,2012
NEW HAMPSHIRE,Newport,17.0,2012
NEW HAMPSHIRE,Newton,1.0,2012
NEW HAMPSHIRE,Northfield,9.0,2012
NEW HAMPSHIRE,North Hampton,4.0,2012
NEW HAMPSHIRE,Northumberland,2.0,2012
NEW HAMPSHIRE,Northwood,10.0,2012
NEW HAMPSHIRE,Nottingham,4.0,2012
NEW HAMPSHIRE,Orford,1.0,2012
NEW HAMPSHIRE,Ossipee,7.0,2012
NEW HAMPSHIRE,Pelham,11.0,2012
NEW HAMPSHIRE,Pembroke,7.0,2012
NEW HAMPSHIRE,Peterborough,6.0,2012
NEW HAMPSHIRE,Pittsfield,9.0,2012
NEW HAMPSHIRE,Plaistow,1.0,2012
NEW HAMPSHIRE,Plymouth,11.0,2012
NEW HAMPSHIRE,Portsmouth,34.0,2012
NEW HAMPSHIRE,Raymond,23.0,2012
NEW HAMPSHIRE,Rindge,6.0,2012
NEW HAMPSHIRE,Rochester,75.0,2012
NEW HAMPSHIRE,Rollinsford,5.0,2012
NEW HAMPSHIRE,Rye,3.0,2012
NEW HAMPSHIRE,Salem,38.0,2012
NEW HAMPSHIRE,Sanbornton,3.0,2012
NEW HAMPSHIRE,Sandown,5.0,2012
NEW HAMPSHIRE,Sandwich,1.0,2012
NEW HAMPSHIRE,Seabrook,23.0,2012
NEW HAMPSHIRE,Somersworth,53.0,2012
NEW HAMPSHIRE,South Hampton,0.0,2012
NEW HAMPSHIRE,Strafford,1.0,2012
NEW HAMPSHIRE,Stratham,4.0,2012
NEW HAMPSHIRE,Sugar Hill,0.0,2012
NEW HAMPSHIRE,Sunapee,1.0,2012
NEW HAMPSHIRE,Thornton,4.0,2012
NEW HAMPSHIRE,Tilton,13.0,2012
NEW HAMPSHIRE,Troy,3.0,2012
NEW HAMPSHIRE,Wakefield,5.0,2012
NEW HAMPSHIRE,Washington,2.0,2012
NEW HAMPSHIRE,Waterville Valley,1.0,2012
NEW HAMPSHIRE,Weare,10.0,2012
NEW HAMPSHIRE,Webster,1.0,2012
NEW HAMPSHIRE,Wilton,10.0,2012
NEW HAMPSHIRE,Winchester,14.0,2012
NEW HAMPSHIRE,Windham,15.0,2012
NEW HAMPSHIRE,Wolfeboro,8.0,2012
NEW HAMPSHIRE,Woodstock,5.0,2012
NEW JERSEY,Aberdeen Township,24.0,2012
NEW JERSEY,Absecon,22.0,2012
NEW JERSEY,Allendale,2.0,2012
NEW JERSEY,Allenhurst,1.0,2012
NEW JERSEY,Allentown,2.0,2012
NEW JERSEY,Alpha,1.0,2012
NEW JERSEY,Alpine,0.0,2012
NEW JERSEY,Andover Township,2.0,2012
NEW JERSEY,Asbury Park,247.0,2012
NEW JERSEY,Atlantic City,699.0,2012
NEW JERSEY,Atlantic Highlands,5.0,2012
NEW JERSEY,Audubon,12.0,2012
NEW JERSEY,Audubon Park,0.0,2012
NEW JERSEY,Avalon,3.0,2012
NEW JERSEY,Avon-by-the-Sea,1.0,2012
NEW JERSEY,Barnegat Light,0.0,2012
NEW JERSEY,Barnegat Township,26.0,2012
NEW JERSEY,Barrington,9.0,2012
NEW JERSEY,Bay Head,1.0,2012
NEW JERSEY,Bayonne,132.0,2012
NEW JERSEY,Beach Haven,3.0,2012
NEW JERSEY,Beachwood,9.0,2012
NEW JERSEY,Bedminster Township,2.0,2012
NEW JERSEY,Belleville,71.0,2012
NEW JERSEY,Bellmawr,21.0,2012
NEW JERSEY,Belmar,12.0,2012
NEW JERSEY,Belvidere,1.0,2012
NEW JERSEY,Bergenfield,19.0,2012
NEW JERSEY,Berkeley Heights Township,2.0,2012
NEW JERSEY,Berlin,7.0,2012
NEW JERSEY,Berlin Township,12.0,2012
NEW JERSEY,Bernards Township,5.0,2012
NEW JERSEY,Bernardsville,0.0,2012
NEW JERSEY,Beverly,13.0,2012
NEW JERSEY,Blairstown Township,1.0,2012
NEW JERSEY,Bloomfield,126.0,2012
NEW JERSEY,Bloomingdale,3.0,2012
NEW JERSEY,Bogota,3.0,2012
NEW JERSEY,Boonton,7.0,2012
NEW JERSEY,Boonton Township,4.0,2012
NEW JERSEY,Bordentown,2.0,2012
NEW JERSEY,Bordentown Township,11.0,2012
NEW JERSEY,Bound Brook,12.0,2012
NEW JERSEY,Bradley Beach,4.0,2012
NEW JERSEY,Branchburg Township,7.0,2012
NEW JERSEY,Brick Township,81.0,2012
NEW JERSEY,Bridgeton,322.0,2012
NEW JERSEY,Bridgewater Township,13.0,2012
NEW JERSEY,Brielle,3.0,2012
NEW JERSEY,Brooklawn,15.0,2012
NEW JERSEY,Buena,14.0,2012
NEW JERSEY,Burlington,45.0,2012
NEW JERSEY,Burlington Township,34.0,2012
NEW JERSEY,Butler,10.0,2012
NEW JERSEY,Byram Township,6.0,2012
NEW JERSEY,Caldwell,12.0,2012
NEW JERSEY,Califon,0.0,2012
NEW JERSEY,Camden,1993.0,2012
NEW JERSEY,Cape May,3.0,2012
NEW JERSEY,Cape May Point,0.0,2012
NEW JERSEY,Carlstadt,6.0,2012
NEW JERSEY,Carney's Point Township,30.0,2012
NEW JERSEY,Carteret,49.0,2012
NEW JERSEY,Cedar Grove Township,2.0,2012
NEW JERSEY,Chatham,3.0,2012
NEW JERSEY,Chatham Township,1.0,2012
NEW JERSEY,Cherry Hill Township,112.0,2012
NEW JERSEY,Chesilhurst,5.0,2012
NEW JERSEY,Chester,0.0,2012
NEW JERSEY,Chesterfield Township,1.0,2012
NEW JERSEY,Chester Township,1.0,2012
NEW JERSEY,Cinnaminson Township,23.0,2012
NEW JERSEY,Clark Township,5.0,2012
NEW JERSEY,Clayton,11.0,2012
NEW JERSEY,Clementon,22.0,2012
NEW JERSEY,Cliffside Park,29.0,2012
NEW JERSEY,Clifton,184.0,2012
NEW JERSEY,Clinton,3.0,2012
NEW JERSEY,Clinton Township,5.0,2012
NEW JERSEY,Closter,1.0,2012
NEW JERSEY,Collingswood,25.0,2012
NEW JERSEY,Colts Neck Township,7.0,2012
NEW JERSEY,Cranbury Township,1.0,2012
NEW JERSEY,Cranford Township,13.0,2012
NEW JERSEY,Cresskill,1.0,2012
NEW JERSEY,Deal,1.0,2012
NEW JERSEY,Delanco Township,3.0,2012
NEW JERSEY,Delaware Township,0.0,2012
NEW JERSEY,Delran Township,15.0,2012
NEW JERSEY,Demarest,0.0,2012
NEW JERSEY,Denville Township,2.0,2012
NEW JERSEY,Deptford Township,104.0,2012
NEW JERSEY,Dover,47.0,2012
NEW JERSEY,Dumont,17.0,2012
NEW JERSEY,Dunellen,16.0,2012
NEW JERSEY,Eastampton Township,3.0,2012
NEW JERSEY,East Brunswick Township,25.0,2012
NEW JERSEY,East Greenwich Township,7.0,2012
NEW JERSEY,East Hanover Township,13.0,2012
NEW JERSEY,East Newark,7.0,2012
NEW JERSEY,East Orange,364.0,2012
NEW JERSEY,East Rutherford,8.0,2012
NEW JERSEY,East Windsor Township,30.0,2012
NEW JERSEY,Eatontown,32.0,2012
NEW JERSEY,Edgewater,9.0,2012
NEW JERSEY,Edgewater Park Township,22.0,2012
NEW JERSEY,Edison Township,122.0,2012
NEW JERSEY,Egg Harbor City,20.0,2012
NEW JERSEY,Egg Harbor Township,99.0,2012
NEW JERSEY,Elizabeth,1007.0,2012
NEW JERSEY,Elk Township,12.0,2012
NEW JERSEY,Elmer,0.0,2012
NEW JERSEY,Elmwood Park,22.0,2012
NEW JERSEY,Elsinboro Township,1.0,2012
NEW JERSEY,Emerson,1.0,2012
NEW JERSEY,Englewood,81.0,2012
NEW JERSEY,Englewood Cliffs,0.0,2012
NEW JERSEY,Englishtown,1.0,2012
NEW JERSEY,Essex Fells,0.0,2012
NEW JERSEY,Evesham Township,30.0,2012
NEW JERSEY,Ewing Township,76.0,2012
NEW JERSEY,"Fairfield Township, Essex County",10.0,2012
NEW JERSEY,Fair Haven,2.0,2012
NEW JERSEY,Fair Lawn,24.0,2012
NEW JERSEY,Fairview,24.0,2012
NEW JERSEY,Fanwood,2.0,2012
NEW JERSEY,Far Hills,0.0,2012
NEW JERSEY,Flemington,8.0,2012
NEW JERSEY,Florence Township,14.0,2012
NEW JERSEY,Florham Park,5.0,2012
NEW JERSEY,Fort Lee,30.0,2012
NEW JERSEY,Franklin,9.0,2012
NEW JERSEY,Franklin Lakes,4.0,2012
NEW JERSEY,"Franklin Township, Gloucester County",27.0,2012
NEW JERSEY,"Franklin Township, Hunterdon County",0.0,2012
NEW JERSEY,"Franklin Township, Somerset County",72.0,2012
NEW JERSEY,Freehold,39.0,2012
NEW JERSEY,Freehold Township,36.0,2012
NEW JERSEY,Frenchtown,0.0,2012
NEW JERSEY,Garfield,65.0,2012
NEW JERSEY,Garwood,0.0,2012
NEW JERSEY,Gibbsboro,4.0,2012
NEW JERSEY,Glassboro,39.0,2012
NEW JERSEY,Glen Ridge,11.0,2012
NEW JERSEY,Glen Rock,6.0,2012
NEW JERSEY,Gloucester City,29.0,2012
NEW JERSEY,Gloucester Township,208.0,2012
NEW JERSEY,Green Brook Township,6.0,2012
NEW JERSEY,"Greenwich Township, Gloucester County",3.0,2012
NEW JERSEY,"Greenwich Township, Warren County",0.0,2012
NEW JERSEY,Guttenberg,36.0,2012
NEW JERSEY,Haddonfield,6.0,2012
NEW JERSEY,Haddon Heights,8.0,2012
NEW JERSEY,Haddon Township,21.0,2012
NEW JERSEY,Haledon,15.0,2012
NEW JERSEY,Hamburg,1.0,2012
NEW JERSEY,"Hamilton Township, Atlantic County",61.0,2012
NEW JERSEY,"Hamilton Township, Mercer County",188.0,2012
NEW JERSEY,Hammonton,15.0,2012
NEW JERSEY,Hanover Township,9.0,2012
NEW JERSEY,Harding Township,3.0,2012
NEW JERSEY,Hardyston Township,4.0,2012
NEW JERSEY,Harrington Park,0.0,2012
NEW JERSEY,Harrison,61.0,2012
NEW JERSEY,Harrison Township,10.0,2012
NEW JERSEY,Harvey Cedars,0.0,2012
NEW JERSEY,Hasbrouck Heights,4.0,2012
NEW JERSEY,Haworth,1.0,2012
NEW JERSEY,Hawthorne,8.0,2012
NEW JERSEY,Hazlet Township,10.0,2012
NEW JERSEY,Helmetta,3.0,2012
NEW JERSEY,High Bridge,2.0,2012
NEW JERSEY,Highland Park,7.0,2012
NEW JERSEY,Highlands,12.0,2012
NEW JERSEY,Hillsborough Township,7.0,2012
NEW JERSEY,Hillsdale,2.0,2012
NEW JERSEY,Hillside Township,78.0,2012
NEW JERSEY,Hi-Nella,4.0,2012
NEW JERSEY,Hoboken,150.0,2012
NEW JERSEY,Ho-Ho-Kus,1.0,2012
NEW JERSEY,Holland Township,1.0,2012
NEW JERSEY,Holmdel Township,8.0,2012
NEW JERSEY,Hopatcong,7.0,2012
NEW JERSEY,Hopewell,2.0,2012
NEW JERSEY,Hopewell Township,8.0,2012
NEW JERSEY,Howell Township,41.0,2012
NEW JERSEY,Independence Township,5.0,2012
NEW JERSEY,Interlaken,1.0,2012
NEW JERSEY,Irvington,708.0,2012
NEW JERSEY,Island Heights,0.0,2012
NEW JERSEY,Jamesburg,10.0,2012
NEW JERSEY,Jefferson Township,5.0,2012
NEW JERSEY,Jersey City,1847.0,2012
NEW JERSEY,Keansburg,31.0,2012
NEW JERSEY,Kearny,100.0,2012
NEW JERSEY,Kenilworth,9.0,2012
NEW JERSEY,Keyport,24.0,2012
NEW JERSEY,Kinnelon,7.0,2012
NEW JERSEY,Lacey Township,18.0,2012
NEW JERSEY,Lake Como,1.0,2012
NEW JERSEY,Lakehurst,2.0,2012
NEW JERSEY,Lakewood Township,110.0,2012
NEW JERSEY,Lambertville,1.0,2012
NEW JERSEY,Laurel Springs,2.0,2012
NEW JERSEY,Lavallette,3.0,2012
NEW JERSEY,"Lawrence Township, Mercer County",37.0,2012
NEW JERSEY,Lebanon Township,2.0,2012
NEW JERSEY,Leonia,5.0,2012
NEW JERSEY,Lincoln Park,6.0,2012
NEW JERSEY,Linden,131.0,2012
NEW JERSEY,Lindenwold,133.0,2012
NEW JERSEY,Linwood,5.0,2012
NEW JERSEY,Little Egg Harbor Township,34.0,2012
NEW JERSEY,Little Falls Township,17.0,2012
NEW JERSEY,Little Ferry,11.0,2012
NEW JERSEY,Little Silver,5.0,2012
NEW JERSEY,Livingston Township,15.0,2012
NEW JERSEY,Loch Arbour,0.0,2012
NEW JERSEY,Lodi,43.0,2012
NEW JERSEY,Logan Township,7.0,2012
NEW JERSEY,Long Beach Township,8.0,2012
NEW JERSEY,Long Branch,124.0,2012
NEW JERSEY,Long Hill Township,1.0,2012
NEW JERSEY,Longport,1.0,2012
NEW JERSEY,Lopatcong Township,2.0,2012
NEW JERSEY,Lower Alloways Creek Township,1.0,2012
NEW JERSEY,Lower Township,28.0,2012
NEW JERSEY,Lumberton Township,14.0,2012
NEW JERSEY,Lyndhurst Township,13.0,2012
NEW JERSEY,Madison,7.0,2012
NEW JERSEY,Magnolia,15.0,2012
NEW JERSEY,Mahwah Township,3.0,2012
NEW JERSEY,Manalapan Township,23.0,2012
NEW JERSEY,Manasquan,13.0,2012
NEW JERSEY,Manchester Township,20.0,2012
NEW JERSEY,"Mansfield Township, Burlington County",2.0,2012
NEW JERSEY,"Mansfield Township, Warren County",6.0,2012
NEW JERSEY,Mantoloking,1.0,2012
NEW JERSEY,Mantua Township,12.0,2012
NEW JERSEY,Manville,5.0,2012
NEW JERSEY,Maple Shade Township,35.0,2012
NEW JERSEY,Maplewood Township,45.0,2012
NEW JERSEY,Margate City,1.0,2012
NEW JERSEY,Marlboro Township,17.0,2012
NEW JERSEY,Matawan,9.0,2012
NEW JERSEY,Maywood,5.0,2012
NEW JERSEY,Medford Lakes,0.0,2012
NEW JERSEY,Medford Township,17.0,2012
NEW JERSEY,Mendham,1.0,2012
NEW JERSEY,Mendham Township,1.0,2012
NEW JERSEY,Merchantville,6.0,2012
NEW JERSEY,Metuchen,11.0,2012
NEW JERSEY,Middlesex,4.0,2012
NEW JERSEY,Middle Township,47.0,2012
NEW JERSEY,Middletown Township,45.0,2012
NEW JERSEY,Midland Park,4.0,2012
NEW JERSEY,Millburn Township,8.0,2012
NEW JERSEY,Milltown,10.0,2012
NEW JERSEY,Millville,248.0,2012
NEW JERSEY,Mine Hill Township,1.0,2012
NEW JERSEY,Monmouth Beach,1.0,2012
NEW JERSEY,"Monroe Township, Gloucester County",34.0,2012
NEW JERSEY,"Monroe Township, Middlesex County",22.0,2012
NEW JERSEY,Montclair,49.0,2012
NEW JERSEY,Montgomery Township,3.0,2012
NEW JERSEY,Montvale,4.0,2012
NEW JERSEY,Montville Township,5.0,2012
NEW JERSEY,Moonachie,2.0,2012
NEW JERSEY,Morris Plains,1.0,2012
NEW JERSEY,Morristown,85.0,2012
NEW JERSEY,Morris Township,11.0,2012
NEW JERSEY,Mountain Lakes,0.0,2012
NEW JERSEY,Mountainside,1.0,2012
NEW JERSEY,Mount Arlington,1.0,2012
NEW JERSEY,Mount Ephraim,9.0,2012
NEW JERSEY,Mount Holly Township,34.0,2012
NEW JERSEY,Mount Laurel Township,33.0,2012
NEW JERSEY,Mount Olive Township,11.0,2012
NEW JERSEY,Mullica Township,5.0,2012
NEW JERSEY,National Park,13.0,2012
NEW JERSEY,Neptune City,8.0,2012
NEW JERSEY,Neptune Township,152.0,2012
NEW JERSEY,Netcong,4.0,2012
NEW JERSEY,Newark,3220.0,2012
NEW JERSEY,New Brunswick,382.0,2012
NEW JERSEY,Newfield,1.0,2012
NEW JERSEY,New Hanover Township,0.0,2012
NEW JERSEY,New Milford,3.0,2012
NEW JERSEY,New Providence,2.0,2012
NEW JERSEY,Newton,8.0,2012
NEW JERSEY,North Arlington,9.0,2012
NEW JERSEY,North Bergen Township,89.0,2012
NEW JERSEY,North Brunswick Township,51.0,2012
NEW JERSEY,North Caldwell,1.0,2012
NEW JERSEY,Northfield,1.0,2012
NEW JERSEY,North Haledon,2.0,2012
NEW JERSEY,North Hanover Township,1.0,2012
NEW JERSEY,North Plainfield,49.0,2012
NEW JERSEY,Northvale,3.0,2012
NEW JERSEY,North Wildwood,23.0,2012
NEW JERSEY,Norwood,1.0,2012
NEW JERSEY,Nutley Township,22.0,2012
NEW JERSEY,Oakland,8.0,2012
NEW JERSEY,Oaklyn,4.0,2012
NEW JERSEY,Ocean City,15.0,2012
NEW JERSEY,Ocean Gate,0.0,2012
NEW JERSEY,Oceanport,11.0,2012
NEW JERSEY,"Ocean Township, Monmouth County",39.0,2012
NEW JERSEY,"Ocean Township, Ocean County",4.0,2012
NEW JERSEY,Ogdensburg,0.0,2012
NEW JERSEY,Old Bridge Township,56.0,2012
NEW JERSEY,Old Tappan,0.0,2012
NEW JERSEY,Oradell,2.0,2012
NEW JERSEY,Orange,262.0,2012
NEW JERSEY,Oxford Township,0.0,2012
NEW JERSEY,Palmyra,16.0,2012
NEW JERSEY,Paramus,29.0,2012
NEW JERSEY,Park Ridge,2.0,2012
NEW JERSEY,Parsippany-Troy Hills Township,39.0,2012
NEW JERSEY,Passaic,513.0,2012
NEW JERSEY,Paterson,1552.0,2012
NEW JERSEY,Paulsboro,15.0,2012
NEW JERSEY,Peapack and Gladstone,1.0,2012
NEW JERSEY,Pemberton,5.0,2012
NEW JERSEY,Pemberton Township,102.0,2012
NEW JERSEY,Pennington,0.0,2012
NEW JERSEY,Pennsauken Township,111.0,2012
NEW JERSEY,Penns Grove,36.0,2012
NEW JERSEY,Pennsville Township,26.0,2012
NEW JERSEY,Pequannock Township,6.0,2012
NEW JERSEY,Perth Amboy,233.0,2012
NEW JERSEY,Phillipsburg,34.0,2012
NEW JERSEY,Pine Beach,2.0,2012
NEW JERSEY,Pine Hill,42.0,2012
NEW JERSEY,Pine Valley,0.0,2012
NEW JERSEY,Piscataway Township,64.0,2012
NEW JERSEY,Pitman,2.0,2012
NEW JERSEY,Plainfield,358.0,2012
NEW JERSEY,Plainsboro Township,5.0,2012
NEW JERSEY,Pleasantville,145.0,2012
NEW JERSEY,Plumsted Township,7.0,2012
NEW JERSEY,Pohatcong Township,0.0,2012
NEW JERSEY,Point Pleasant,13.0,2012
NEW JERSEY,Point Pleasant Beach,8.0,2012
NEW JERSEY,Pompton Lakes,13.0,2012
NEW JERSEY,Princeton Township,6.0,2012
NEW JERSEY,Prospect Park,8.0,2012
NEW JERSEY,Rahway,77.0,2012
NEW JERSEY,Ramsey,14.0,2012
NEW JERSEY,Randolph Township,4.0,2012
NEW JERSEY,Raritan,9.0,2012
NEW JERSEY,Raritan Township,3.0,2012
NEW JERSEY,Readington Township,6.0,2012
NEW JERSEY,Red Bank,36.0,2012
NEW JERSEY,Ridgefield,7.0,2012
NEW JERSEY,Ridgefield Park,12.0,2012
NEW JERSEY,Ridgewood,11.0,2012
NEW JERSEY,Ringwood,4.0,2012
NEW JERSEY,Riverdale,0.0,2012
NEW JERSEY,River Edge,3.0,2012
NEW JERSEY,Riverside Township,21.0,2012
NEW JERSEY,Riverton,2.0,2012
NEW JERSEY,River Vale Township,0.0,2012
NEW JERSEY,Robbinsville Township,7.0,2012
NEW JERSEY,Rochelle Park Township,6.0,2012
NEW JERSEY,Rockaway,4.0,2012
NEW JERSEY,Rockaway Township,12.0,2012
NEW JERSEY,Rockleigh,0.0,2012
NEW JERSEY,Roseland,5.0,2012
NEW JERSEY,Roselle,72.0,2012
NEW JERSEY,Roselle Park,8.0,2012
NEW JERSEY,Roxbury Township,10.0,2012
NEW JERSEY,Rumson,1.0,2012
NEW JERSEY,Runnemede,16.0,2012
NEW JERSEY,Rutherford,8.0,2012
NEW JERSEY,Saddle Brook Township,1.0,2012
NEW JERSEY,Saddle River,0.0,2012
NEW JERSEY,Salem,49.0,2012
NEW JERSEY,Sayreville,38.0,2012
NEW JERSEY,Scotch Plains Township,12.0,2012
NEW JERSEY,Sea Bright,5.0,2012
NEW JERSEY,Sea Girt,3.0,2012
NEW JERSEY,Sea Isle City,5.0,2012
NEW JERSEY,Seaside Heights,30.0,2012
NEW JERSEY,Seaside Park,6.0,2012
NEW JERSEY,Secaucus,16.0,2012
NEW JERSEY,Ship Bottom,1.0,2012
NEW JERSEY,Shrewsbury,5.0,2012
NEW JERSEY,Somerdale,17.0,2012
NEW JERSEY,Somers Point,28.0,2012
NEW JERSEY,Somerville,18.0,2012
NEW JERSEY,South Amboy,13.0,2012
NEW JERSEY,South Bound Brook,2.0,2012
NEW JERSEY,South Brunswick Township,34.0,2012
